date,open,high,low,close,volume,code
2025-06-09,9410.0,9580.0,9160.0,9200.0,537707,388050
2025-06-10,9350.0,9500.0,9110.0,9220.0,375846,388050
2025-06-11,9270.0,9660.0,9090.0,9660.0,844677,388050
2025-06-12,11050.0,12450.0,10780.0,11190.0,10399276,388050
2025-06-13,11070.0,11130.0,10400.0,10820.0,1609882,388050
2025-06-16,11250.0,11650.0,10790.0,11280.0,3203076,388050
2025-06-17,11820.0,11890.0,10640.0,11020.0,1616247,388050
2025-06-18,11630.0,11910.0,11060.0,11210.0,1823009,388050
2025-06-19,11090.0,12140.0,10830.0,11920.0,3192090,388050
2025-06-20,11720.0,11810.0,11110.0,11230.0,968284,388050
2025-06-23,11100.0,11860.0,10980.0,11240.0,1540724,388050
2025-06-24,11440.0,11440.0,11020.0,11100.0,551854,388050
2025-06-25,11380.0,11470.0,10880.0,10970.0,650061,388050
2025-06-26,11300.0,11450.0,10420.0,10800.0,863265,388050
2025-06-27,11190.0,11350.0,10370.0,10460.0,586006,388050
2025-06-30,10590.0,10750.0,10150.0,10190.0,335407,388050
2025-07-01,9950.0,10150.0,9700.0,9890.0,490579,388050
2025-07-02,9740.0,9740.0,9300.0,9510.0,406855,388050
2025-07-03,9630.0,9660.0,9320.0,9370.0,270836,388050
2025-07-04,9370.0,9530.0,9070.0,9080.0,273652,388050
2025-07-07,9100.0,9180.0,8630.0,9140.0,272841,388050
2025-07-08,9190.0,9550.0,9060.0,9320.0,432767,388050
2025-07-09,9440.0,9440.0,8770.0,9320.0,239333,388050
2025-07-10,9530.0,9530.0,9210.0,9320.0,195301,388050
2025-07-11,9420.0,9420.0,9170.0,9220.0,167146,388050
2025-07-14,9230.0,9260.0,9030.0,9150.0,112746,388050
2025-07-15,9300.0,9490.0,9190.0,9420.0,281821,388050
2025-07-16,9470.0,9500.0,9210.0,9300.0,131700,388050
2025-07-17,9410.0,9410.0,9140.0,9190.0,152551,388050
2025-07-18,9230.0,9230.0,9100.0,9170.0,107104,388050
2025-07-21,9240.0,9710.0,9220.0,9580.0,384757,388050
2025-07-22,9470.0,9510.0,9160.0,9200.0,203046,388050
2025-07-23,9300.0,9300.0,9010.0,9130.0,94270,388050
2025-07-24,9300.0,9760.0,9250.0,9640.0,603764,388050
2025-07-25,10190.0,10260.0,9520.0,9570.0,707276,388050
2025-07-28,9550.0,9550.0,9270.0,9300.0,141163,388050
2025-07-29,9370.0,9600.0,9150.0,9550.0,225240,388050
2025-07-30,9520.0,9520.0,9280.0,9290.0,126692,388050
2025-07-31,9440.0,9440.0,9200.0,9280.0,101128,388050
2025-08-01,9200.0,9200.0,8850.0,8910.0,138069,388050
2025-08-04,8830.0,9270.0,8830.0,9180.0,104093,388050
2025-08-05,9190.0,9360.0,9180.0,9270.0,84343,388050
2025-08-06,9280.0,9580.0,9220.0,9380.0,278625,388050
2025-08-07,9400.0,9480.0,9240.0,9270.0,116821,388050
2025-08-08,9320.0,9320.0,9220.0,9250.0,57183,388050
2025-08-11,9290.0,9430.0,9220.0,9340.0,130596,388050
2025-08-12,9290.0,9530.0,9040.0,9070.0,192081,388050
2025-08-13,9180.0,9180.0,8960.0,9010.0,81547,388050
2025-08-14,9000.0,9160.0,8940.0,9080.0,99042,388050
2025-08-18,9070.0,9100.0,8940.0,9000.0,68699,388050
2025-08-19,8820.0,8860.0,8410.0,8530.0,254884,388050
2025-08-20,7910.0,8270.0,7850.0,8240.0,293826,388050
2025-08-21,8160.0,8850.0,8160.0,8780.0,503378,388050
2025-08-22,9170.0,9170.0,8850.0,8980.0,326070,388050
2025-08-25,9160.0,9250.0,8980.0,9140.0,160910,388050
2025-08-26,8900.0,9000.0,8790.0,8920.0,96003,388050
2025-08-27,8980.0,9020.0,8880.0,8950.0,87725,388050
2025-08-28,8830.0,8980.0,8830.0,8930.0,145882,388050
2025-08-29,8930.0,8930.0,8710.0,8870.0,84791,388050
2025-09-01,8800.0,8920.0,8300.0,8380.0,338049,388050
2025-09-02,8430.0,8640.0,8420.0,8580.0,133992,388050
2025-09-03,8580.0,8850.0,8560.0,8690.0,196697,388050
2025-09-04,8780.0,9000.0,8700.0,8780.0,236613,388050
2025-09-05,8800.0,8810.0,8650.0,8730.0,75158,388050
2025-09-08,8700.0,8830.0,8620.0,8730.0,98921,388050
2025-09-09,8720.0,8960.0,8620.0,8910.0,192381,388050
2025-09-10,8900.0,9060.0,8820.0,9040.0,209145,388050
2025-09-11,9040.0,9160.0,8800.0,8900.0,247111,388050
2025-09-12,8920.0,8960.0,8680.0,8760.0,206666,388050
2025-09-15,8760.0,8770.0,8470.0,8570.0,237961,388050
2025-09-16,8580.0,9090.0,8580.0,8870.0,564082,388050
2025-09-17,8870.0,8870.0,8590.0,8600.0,247085,388050
2025-09-18,8630.0,8630.0,8480.0,8500.0,218928,388050
2025-09-22,8650.0,8820.0,8530.0,8600.0,266707,388050
2025-09-23,8480.0,9100.0,8480.0,8900.0,734557,388050
2025-09-24,8900.0,9370.0,8790.0,9240.0,1303814,388050
2025-09-25,9230.0,9230.0,8770.0,8770.0,527497,388050
2025-09-26,8700.0,8750.0,8390.0,8410.0,317517,388050
2025-09-29,8520.0,8650.0,8500.0,8580.0,133224,388050
2025-09-30,8590.0,8590.0,8380.0,8380.0,116660,388050
2025-10-01,8380.0,8530.0,8370.0,8370.0,156682,388050
2025-10-02,8370.0,8370.0,8240.0,8280.0,241335,388050
2025-10-10,8270.0,8850.0,8230.0,8840.0,707032,388050
2025-10-13,8770.0,8950.0,8560.0,8800.0,338428,388050
2025-10-14,8900.0,9030.0,8270.0,8640.0,309622,388050
2025-10-15,8640.0,9150.0,8630.0,9110.0,704820,388050
2025-10-16,9310.0,9330.0,8860.0,8990.0,487550,388050
2025-10-17,8970.0,8970.0,8650.0,8660.0,393178,388050
