date,open,high,low,close,volume,code
2025-06-09,15420.0,15620.0,14790.0,14890.0,761016,092790
2025-06-10,15000.0,15730.0,14860.0,15240.0,790939,092790
2025-06-11,15330.0,15430.0,14870.0,15090.0,449702,092790
2025-06-12,15030.0,15440.0,14980.0,15070.0,359660,092790
2025-06-13,15060.0,15060.0,14310.0,14600.0,516594,092790
2025-06-16,14780.0,15780.0,14560.0,15700.0,1382686,092790
2025-06-17,15300.0,15300.0,14510.0,14740.0,1141230,092790
2025-06-18,14740.0,14900.0,14480.0,14670.0,306095,092790
2025-06-19,14670.0,14770.0,14300.0,14410.0,280990,092790
2025-06-20,14460.0,14620.0,14290.0,14300.0,211509,092790
2025-06-23,14120.0,14230.0,13800.0,14030.0,205531,092790
2025-06-24,14210.0,14430.0,14070.0,14250.0,275213,092790
2025-06-25,14210.0,14520.0,14040.0,14060.0,231511,092790
2025-06-26,14030.0,14030.0,13260.0,13570.0,373945,092790
2025-06-27,13540.0,13700.0,13200.0,13300.0,152888,092790
2025-06-30,13830.0,15720.0,13690.0,15720.0,3960932,092790
2025-07-01,15000.0,15240.0,14640.0,14670.0,1103806,092790
2025-07-02,14710.0,14820.0,14200.0,14380.0,397793,092790
2025-07-03,14440.0,14800.0,14220.0,14430.0,501164,092790
2025-07-04,14950.0,15520.0,14010.0,14110.0,1923218,092790
2025-07-07,14250.0,14280.0,13710.0,14230.0,326370,092790
2025-07-08,14330.0,16550.0,14300.0,15760.0,8013240,092790
2025-07-09,15260.0,15380.0,14920.0,14990.0,882306,092790
2025-07-10,15090.0,15150.0,14730.0,14750.0,438487,092790
2025-07-11,14930.0,15030.0,14680.0,14860.0,303431,092790
2025-07-14,14710.0,15040.0,14180.0,14450.0,420072,092790
2025-07-15,14370.0,14380.0,14050.0,14150.0,295635,092790
2025-07-16,14200.0,15080.0,14150.0,14300.0,1516231,092790
2025-07-17,14340.0,14470.0,14150.0,14180.0,212690,092790
2025-07-18,14280.0,14850.0,14160.0,14390.0,531735,092790
2025-07-21,14580.0,14750.0,14480.0,14600.0,250338,092790
2025-07-22,14610.0,14620.0,14150.0,14240.0,207995,092790
2025-07-23,14990.0,16120.0,14720.0,16100.0,4992374,092790
2025-07-24,15550.0,15850.0,15160.0,15310.0,1357712,092790
2025-07-25,15530.0,15800.0,15180.0,15780.0,740061,092790
2025-07-28,15930.0,16840.0,15690.0,16100.0,2300011,092790
2025-07-29,16170.0,16270.0,15700.0,16090.0,799422,092790
2025-07-30,16000.0,16000.0,15260.0,15390.0,757285,092790
2025-07-31,14500.0,14700.0,13140.0,14000.0,1486650,092790
2025-08-01,13760.0,13870.0,12770.0,12770.0,536935,092790
2025-08-04,12560.0,13200.0,12560.0,12850.0,300442,092790
2025-08-05,12860.0,15550.0,12770.0,14950.0,2522809,092790
2025-08-06,15060.0,15120.0,14780.0,14970.0,637135,092790
2025-08-07,14740.0,14760.0,14530.0,14560.0,333280,092790
2025-08-08,14600.0,14730.0,14510.0,14590.0,199861,092790
2025-08-11,15020.0,15130.0,14780.0,14790.0,297873,092790
2025-08-12,14780.0,15030.0,14670.0,14780.0,184929,092790
2025-08-13,14880.0,15070.0,14630.0,15000.0,266502,092790
2025-08-14,15100.0,15310.0,15070.0,15200.0,375869,092790
2025-08-18,15150.0,15150.0,14740.0,15040.0,396582,092790
2025-08-19,13950.0,13960.0,13550.0,13550.0,393458,092790
2025-08-20,13250.0,13470.0,12910.0,13100.0,405546,092790
2025-08-21,13000.0,13390.0,13000.0,13100.0,260884,092790
2025-08-22,13110.0,13930.0,13110.0,13750.0,488930,092790
2025-08-25,13750.0,13760.0,13090.0,13380.0,448074,092790
2025-08-26,14110.0,15240.0,13740.0,13740.0,4060468,092790
2025-08-27,13740.0,13780.0,13220.0,13220.0,589694,092790
2025-08-28,13220.0,13480.0,13140.0,13140.0,308066,092790
2025-08-29,13050.0,13230.0,13040.0,13130.0,230515,092790
2025-09-01,13010.0,13100.0,12550.0,12600.0,395846,092790
2025-09-02,12600.0,12750.0,12490.0,12590.0,195376,092790
2025-09-03,12590.0,12730.0,12470.0,12630.0,159448,092790
2025-09-04,12640.0,12900.0,12640.0,12750.0,309945,092790
2025-09-05,12830.0,12870.0,12610.0,12670.0,181019,092790
2025-09-08,12640.0,12930.0,12590.0,12800.0,228087,092790
2025-09-09,12810.0,13320.0,12760.0,13090.0,376202,092790
2025-09-10,13110.0,13480.0,13030.0,13220.0,411544,092790
2025-09-11,13230.0,13380.0,13030.0,13210.0,251356,092790
2025-09-12,13360.0,13610.0,13130.0,13230.0,242594,092790
2025-09-15,13240.0,13240.0,13040.0,13100.0,168984,092790
2025-09-16,13110.0,13220.0,12850.0,12850.0,288403,092790
2025-09-17,12850.0,12890.0,12590.0,12680.0,193255,092790
2025-09-18,12620.0,12850.0,12620.0,12690.0,108485,092790
2025-09-22,13010.0,13190.0,12590.0,12690.0,237987,092790
2025-09-23,12700.0,12700.0,12530.0,12530.0,146732,092790
2025-09-24,12530.0,12630.0,12210.0,12220.0,221521,092790
2025-09-25,12600.0,13370.0,12570.0,12570.0,997158,092790
2025-09-26,12500.0,12660.0,12230.0,12230.0,240078,092790
2025-09-29,12150.0,12300.0,11980.0,12000.0,278887,092790
2025-09-30,11950.0,12000.0,11750.0,11750.0,171736,092790
2025-10-01,11690.0,11750.0,11560.0,11560.0,142213,092790
2025-10-02,11560.0,11740.0,11340.0,11640.0,211013,092790
2025-10-10,11570.0,11570.0,11050.0,11380.0,255492,092790
2025-10-13,11100.0,11740.0,11100.0,11500.0,133034,092790
2025-10-14,11500.0,11650.0,11300.0,11360.0,133523,092790
2025-10-15,11310.0,11700.0,11310.0,11680.0,126794,092790
2025-10-16,11670.0,12190.0,11600.0,12020.0,238895,092790
2025-10-17,12010.0,12500.0,11730.0,11910.0,269579,092790
2025-10-20,11910.0,12350.0,11730.0,11900.0,205981,092790
2025-10-21,11890.0,12180.0,11890.0,11950.0,268355,092790
2025-10-22,11950.0,12420.0,11800.0,12390.0,266855,092790
2025-10-23,12390.0,13620.0,12190.0,13280.0,1565368,092790
2025-10-24,13270.0,13270.0,12780.0,13110.0,472099,092790
2025-10-27,13100.0,13130.0,12880.0,12950.0,295959,092790
2025-10-28,12920.0,13010.0,12670.0,12920.0,231740,092790
2025-10-29,12920.0,13175.0,12780.0,12840.0,327140,092790
2025-10-30,12780.0,13310.0,11840.0,11860.0,1432695,092790
2025-10-31,11920.0,12170.0,11830.0,11830.0,200346,092790
