date,open,high,low,close,volume,code
2025-06-09,4500.0,4645.0,4495.0,4560.0,470335,001390
2025-06-10,4575.0,4670.0,4510.0,4605.0,333755,001390
2025-06-11,4575.0,4595.0,4290.0,4575.0,288616,001390
2025-06-12,4640.0,4725.0,4545.0,4655.0,410537,001390
2025-06-13,4660.0,4670.0,4475.0,4520.0,375412,001390
2025-06-16,4530.0,4710.0,4475.0,4705.0,396300,001390
2025-06-17,4730.0,4900.0,4620.0,4670.0,653873,001390
2025-06-18,4670.0,4730.0,4625.0,4635.0,302723,001390
2025-06-19,4650.0,4790.0,4585.0,4645.0,262522,001390
2025-06-20,4650.0,4705.0,4555.0,4560.0,311357,001390
2025-06-23,4540.0,4645.0,4475.0,4550.0,255454,001390
2025-06-24,4595.0,4800.0,4595.0,4795.0,653136,001390
2025-06-25,4810.0,4935.0,4760.0,4850.0,583156,001390
2025-06-26,4845.0,4855.0,4690.0,4720.0,298456,001390
2025-06-27,4710.0,4755.0,4585.0,4600.0,263291,001390
2025-06-30,4555.0,4695.0,4515.0,4605.0,223225,001390
2025-07-01,4595.0,4990.0,4580.0,4875.0,727900,001390
2025-07-02,4875.0,4900.0,4715.0,4850.0,321960,001390
2025-07-03,4850.0,4960.0,4800.0,4940.0,356690,001390
2025-07-04,4940.0,5040.0,4780.0,4815.0,462018,001390
2025-07-07,4815.0,4875.0,4725.0,4785.0,210514,001390
2025-07-08,4785.0,4855.0,4760.0,4850.0,220047,001390
2025-07-09,4870.0,5000.0,4855.0,4920.0,426590,001390
2025-07-10,5000.0,5190.0,4900.0,5090.0,948961,001390
2025-07-11,5110.0,5190.0,5060.0,5130.0,554983,001390
2025-07-14,5170.0,5170.0,5020.0,5110.0,309730,001390
2025-07-15,5120.0,5200.0,4720.0,5140.0,518473,001390
2025-07-16,5170.0,5170.0,4990.0,4990.0,250205,001390
2025-07-17,5020.0,5080.0,4840.0,4940.0,296852,001390
2025-07-18,4940.0,4975.0,4855.0,4865.0,240481,001390
2025-07-21,4940.0,4940.0,4830.0,4855.0,187494,001390
2025-07-22,4935.0,4935.0,4725.0,4755.0,326706,001390
2025-07-23,4790.0,4895.0,4750.0,4845.0,219444,001390
2025-07-24,4850.0,4890.0,4660.0,4735.0,247620,001390
2025-07-25,4685.0,4775.0,4665.0,4700.0,124438,001390
2025-07-28,4700.0,4745.0,4595.0,4620.0,185555,001390
2025-07-29,4570.0,4700.0,4550.0,4605.0,118853,001390
2025-07-30,4605.0,4640.0,4510.0,4520.0,194983,001390
2025-07-31,4570.0,4655.0,4515.0,4515.0,156387,001390
2025-08-01,4505.0,4525.0,4270.0,4320.0,288238,001390
2025-08-04,4325.0,4395.0,4280.0,4305.0,127918,001390
2025-08-05,4335.0,4425.0,4315.0,4370.0,98180,001390
2025-08-06,4400.0,4480.0,4355.0,4450.0,104929,001390
2025-08-07,4455.0,4495.0,4405.0,4415.0,67344,001390
2025-08-08,4410.0,4490.0,4400.0,4415.0,118227,001390
2025-08-11,4420.0,4545.0,4420.0,4485.0,166889,001390
2025-08-12,4645.0,5390.0,4640.0,4870.0,7270888,001390
2025-08-13,4880.0,4940.0,4740.0,4830.0,795433,001390
2025-08-14,4825.0,4850.0,4705.0,4765.0,512652,001390
2025-08-18,4790.0,4870.0,4720.0,4820.0,432356,001390
2025-08-19,4840.0,4880.0,4740.0,4770.0,404520,001390
2025-08-20,4760.0,4800.0,4680.0,4740.0,306975,001390
2025-08-21,4740.0,4980.0,4740.0,4835.0,621309,001390
2025-08-22,4800.0,4875.0,4725.0,4770.0,294190,001390
2025-08-25,4765.0,4820.0,4725.0,4750.0,194618,001390
2025-08-26,4770.0,4830.0,4710.0,4735.0,327058,001390
2025-08-27,4745.0,4845.0,4710.0,4830.0,478717,001390
2025-08-28,4895.0,4895.0,4800.0,4810.0,167993,001390
2025-08-29,4820.0,4855.0,4720.0,4760.0,291906,001390
2025-09-01,4750.0,4795.0,4565.0,4570.0,226138,001390
2025-09-02,4570.0,4600.0,4430.0,4510.0,237375,001390
2025-09-03,4500.0,4570.0,4465.0,4480.0,87457,001390
2025-09-04,4525.0,4555.0,4485.0,4495.0,130993,001390
2025-09-05,4550.0,4630.0,4500.0,4535.0,130645,001390
2025-09-08,4560.0,4740.0,4560.0,4730.0,287647,001390
2025-09-09,4745.0,4810.0,4730.0,4790.0,200995,001390
2025-09-10,4790.0,4860.0,4790.0,4840.0,218213,001390
2025-09-11,4840.0,4870.0,4775.0,4775.0,140864,001390
2025-09-12,4800.0,4835.0,4770.0,4800.0,165637,001390
2025-09-15,4805.0,5270.0,4800.0,5120.0,1522758,001390
2025-09-16,5120.0,5140.0,4970.0,4975.0,341797,001390
2025-09-17,4975.0,5000.0,4845.0,4845.0,272018,001390
2025-09-18,4855.0,5090.0,4855.0,5040.0,397852,001390
2025-09-22,5090.0,5140.0,5040.0,5040.0,230792,001390
2025-09-23,5040.0,5100.0,4970.0,5050.0,208071,001390
2025-09-24,5050.0,5080.0,4840.0,4840.0,307791,001390
2025-09-25,4835.0,4840.0,4760.0,4770.0,149909,001390
2025-09-26,4755.0,4850.0,4645.0,4720.0,197614,001390
2025-09-29,4720.0,4740.0,4630.0,4710.0,233901,001390
2025-09-30,4675.0,4845.0,4660.0,4795.0,173076,001390
2025-10-01,4745.0,5130.0,4745.0,5100.0,607340,001390
2025-10-02,5110.0,5190.0,5080.0,5150.0,431884,001390
2025-10-10,5190.0,5220.0,5100.0,5110.0,294526,001390
2025-10-13,4950.0,5170.0,4950.0,5070.0,334949,001390
2025-10-14,5080.0,5370.0,5080.0,5200.0,668857,001390
2025-10-15,5210.0,5310.0,5150.0,5260.0,313417,001390
2025-10-16,5350.0,5350.0,5130.0,5210.0,303183,001390
2025-10-17,5210.0,5210.0,5060.0,5090.0,262302,001390
2025-10-20,5100.0,5190.0,4995.0,5110.0,234612,001390
2025-10-21,5230.0,5230.0,5000.0,5010.0,262842,001390
2025-10-22,5050.0,5090.0,4900.0,5090.0,205438,001390
2025-10-23,5090.0,5090.0,4900.0,4900.0,244247,001390
2025-10-24,4915.0,5120.0,4915.0,5100.0,223636,001390
2025-10-27,5180.0,5390.0,5110.0,5280.0,400658,001390
2025-10-28,5280.0,5310.0,5150.0,5210.0,209514,001390
2025-10-29,5220.0,5230.0,5120.0,5140.0,140918,001390
2025-10-30,5160.0,5250.0,4935.0,4950.0,278859,001390
2025-10-31,4930.0,5010.0,4850.0,4870.0,227619,001390
2025-11-03,4880.0,4930.0,4780.0,4810.0,271956,001390
2025-11-04,4815.0,4835.0,4740.0,4805.0,228572,001390
2025-11-05,4810.0,4815.0,4550.0,4670.0,337349,001390
2025-11-06,4710.0,4940.0,4675.0,4850.0,369314,001390
2025-11-07,4770.0,4850.0,4650.0,4755.0,241572,001390
2025-11-10,4760.0,5050.0,4760.0,5030.0,276034,001390
2025-11-11,5030.0,5140.0,4995.0,5080.0,197619,001390
2025-11-12,5050.0,5170.0,5010.0,5160.0,267419,001390
2025-11-13,5350.0,6060.0,5270.0,5640.0,9687885,001390
2025-11-14,5520.0,5940.0,5470.0,5710.0,2313236,001390
2025-11-17,5550.0,5740.0,5340.0,5420.0,1149068,001390
2025-11-18,5430.0,5490.0,5080.0,5080.0,892566,001390
2025-11-19,5150.0,5270.0,5000.0,5090.0,580468,001390
2025-11-20,5170.0,5610.0,5170.0,5500.0,1326634,001390
2025-11-21,5330.0,5480.0,5270.0,5300.0,551775,001390
2025-11-24,5350.0,5450.0,5250.0,5270.0,567859,001390
2025-11-25,5320.0,5420.0,5190.0,5280.0,304565,001390
2025-11-26,5310.0,5520.0,5230.0,5350.0,647987,001390
2025-11-27,5360.0,5370.0,5240.0,5330.0,319881,001390
2025-11-28,5330.0,5650.0,5300.0,5470.0,612172,001390
2025-12-01,5500.0,5590.0,5410.0,5460.0,357872,001390
2025-12-02,5600.0,5700.0,5460.0,5600.0,586117,001390
2025-12-03,5610.0,5660.0,5440.0,5630.0,396830,001390
2025-12-04,5630.0,5690.0,5560.0,5620.0,299289,001390
2025-12-05,5620.0,5650.0,5510.0,5580.0,280484,001390
2025-12-08,5640.0,5640.0,5250.0,5610.0,225558,001390
2025-12-09,5600.0,5640.0,5480.0,5540.0,262210,001390
2025-12-10,5540.0,5700.0,5500.0,5610.0,312784,001390
2025-12-11,5690.0,5790.0,5630.0,5690.0,452537,001390
2025-12-12,5750.0,5970.0,5710.0,5800.0,639809,001390
2025-12-15,5750.0,5850.0,5600.0,5780.0,228527,001390
2025-12-16,5780.0,5780.0,5560.0,5660.0,376752,001390
2025-12-17,5660.0,5860.0,5590.0,5740.0,293300,001390
2025-12-18,5600.0,5840.0,5570.0,5750.0,309402,001390
2025-12-19,5800.0,5820.0,5650.0,5670.0,301144,001390
2025-12-22,5710.0,5910.0,5710.0,5830.0,477554,001390
2025-12-23,5830.0,5870.0,5710.0,5720.0,271371,001390
2025-12-24,5740.0,5820.0,5600.0,5670.0,319538,001390
2025-12-26,5720.0,5720.0,5540.0,5620.0,220503,001390
2025-12-29,5600.0,5600.0,5400.0,5410.0,267538,001390
2025-12-30,5380.0,5410.0,5260.0,5260.0,234213,001390
2026-01-02,5270.0,5310.0,5100.0,5130.0,306112,001390
2026-01-05,5150.0,5280.0,5140.0,5150.0,274686,001390
2026-01-06,5170.0,5230.0,5120.0,5170.0,199039,001390
2026-01-07,5170.0,5200.0,5020.0,5070.0,344558,001390
2026-01-08,5090.0,5090.0,4825.0,4825.0,422852,001390
2026-01-09,4800.0,4980.0,4800.0,4885.0,233995,001390
2026-01-12,4870.0,4950.0,4845.0,4875.0,206715,001390
2026-01-13,4930.0,4930.0,4840.0,4870.0,209843,001390
2026-01-14,4870.0,4980.0,4845.0,4945.0,211280,001390
2026-01-15,4950.0,4990.0,4880.0,4945.0,164133,001390
2026-01-16,4970.0,5010.0,4870.0,4890.0,287677,001390
2026-01-19,4880.0,4880.0,4730.0,4840.0,299763,001390
2026-01-20,4840.0,5000.0,4765.0,4905.0,424632,001390
2026-01-21,4880.0,5120.0,4800.0,4865.0,525852,001390
2026-01-22,4870.0,5070.0,4870.0,5000.0,338360,001390
2026-01-23,5000.0,5190.0,5000.0,5180.0,364659,001390
2026-01-26,5230.0,5730.0,5220.0,5650.0,1002637,001390
2026-01-27,5600.0,5700.0,5280.0,5320.0,544224,001390
2026-01-28,5370.0,6100.0,5320.0,5860.0,1954271,001390
2026-01-29,5890.0,6040.0,5650.0,6000.0,712711,001390
2026-01-30,6000.0,6010.0,5690.0,5920.0,446895,001390
2026-02-02,5800.0,5980.0,5660.0,5660.0,334718,001390
2026-02-03,5830.0,5880.0,5720.0,5870.0,276242,001390
2026-02-04,5850.0,6000.0,5800.0,5960.0,345313,001390
2026-02-05,5920.0,6090.0,5830.0,5860.0,543454,001390
2026-02-06,5740.0,5790.0,5500.0,5760.0,339726,001390
2026-02-09,5870.0,6050.0,5850.0,5960.0,411803,001390
2026-02-10,5960.0,6090.0,5920.0,5950.0,281164,001390
2026-02-11,5960.0,5990.0,5750.0,5890.0,176239,001390
2026-02-12,5920.0,6100.0,5870.0,6100.0,362791,001390
2026-02-13,6090.0,6090.0,5840.0,5980.0,326331,001390
2026-02-19,6020.0,6040.0,5860.0,5950.0,489583,001390
2026-02-20,6000.0,6040.0,5900.0,5950.0,389791,001390
