date,open,high,low,close,volume,code
2025-09-05,3960.0,4000.0,3925.0,3935.0,119834,000680
2025-09-08,3935.0,3970.0,3875.0,3905.0,211022,000680
2025-09-09,3905.0,3955.0,3880.0,3915.0,275723,000680
2025-09-10,3920.0,3985.0,3920.0,3980.0,140755,000680
2025-09-11,3995.0,4030.0,3970.0,4015.0,126698,000680
2025-09-12,4035.0,4070.0,4000.0,4045.0,149932,000680
2025-09-15,4045.0,4120.0,4020.0,4115.0,357049,000680
2025-09-16,4110.0,4145.0,4070.0,4130.0,210992,000680
2025-09-17,4145.0,4145.0,4030.0,4070.0,147832,000680
2025-09-18,4110.0,4115.0,4050.0,4070.0,93885,000680
2025-09-22,3995.0,4020.0,3900.0,3915.0,347297,000680
2025-09-23,3915.0,3985.0,3840.0,3840.0,214373,000680
2025-09-24,3850.0,3850.0,3715.0,3720.0,476811,000680
2025-09-25,3765.0,3765.0,3660.0,3690.0,187218,000680
2025-09-26,3690.0,3690.0,3580.0,3620.0,225119,000680
2025-09-29,3660.0,3680.0,3515.0,3655.0,134051,000680
2025-09-30,3635.0,3750.0,3610.0,3620.0,101271,000680
2025-10-01,3620.0,3670.0,3570.0,3585.0,145035,000680
2025-10-02,3580.0,3680.0,3580.0,3630.0,103048,000680
2025-10-10,3620.0,3620.0,3495.0,3585.0,228858,000680
2025-10-13,3570.0,3600.0,3500.0,3585.0,165741,000680
2025-10-14,3560.0,3680.0,3540.0,3555.0,143547,000680
2025-10-15,3565.0,3690.0,3565.0,3660.0,144716,000680
2025-10-16,3690.0,3690.0,3540.0,3560.0,354033,000680
2025-10-17,3535.0,3575.0,3440.0,3460.0,219456,000680
2025-10-20,3455.0,3510.0,3400.0,3460.0,238164,000680
2025-10-21,3455.0,3495.0,3375.0,3395.0,378207,000680
2025-10-22,3400.0,3450.0,3340.0,3425.0,269313,000680
2025-10-23,3425.0,3600.0,3385.0,3440.0,299429,000680
2025-10-24,3450.0,3490.0,3445.0,3465.0,177158,000680
2025-10-27,3475.0,3515.0,3405.0,3475.0,181225,000680
2025-10-28,3475.0,3510.0,3445.0,3470.0,142844,000680
2025-10-29,3475.0,3600.0,3460.0,3540.0,365429,000680
2025-10-30,3555.0,3670.0,3435.0,3600.0,468660,000680
2025-10-31,3610.0,3645.0,3495.0,3500.0,220332,000680
2025-11-03,3550.0,3725.0,3525.0,3565.0,418379,000680
2025-11-04,3570.0,3590.0,3490.0,3490.0,236416,000680
2025-11-05,3490.0,3490.0,3310.0,3400.0,353116,000680
2025-11-06,3415.0,3515.0,3380.0,3415.0,207790,000680
2025-11-07,3400.0,3540.0,3370.0,3450.0,221790,000680
2025-11-10,3450.0,3645.0,3445.0,3615.0,300912,000680
2025-11-11,3625.0,3675.0,3540.0,3605.0,195607,000680
2025-11-12,3585.0,3940.0,3585.0,3695.0,1174646,000680
2025-11-13,3690.0,3690.0,3610.0,3620.0,174145,000680
2025-11-14,3570.0,3675.0,3535.0,3545.0,184835,000680
2025-11-17,3540.0,3555.0,3305.0,3330.0,548402,000680
2025-11-18,3255.0,3330.0,3170.0,3180.0,314935,000680
2025-11-19,3155.0,3205.0,3050.0,3095.0,385586,000680
2025-11-20,3100.0,3215.0,3100.0,3170.0,210270,000680
2025-11-21,3115.0,3115.0,3005.0,3025.0,230943,000680
2025-11-24,3055.0,3100.0,3020.0,3035.0,80989,000680
2025-11-25,3055.0,3120.0,3015.0,3025.0,105502,000680
2025-11-26,3065.0,3120.0,3030.0,3115.0,94204,000680
2025-11-27,3120.0,3165.0,3085.0,3085.0,62187,000680
2025-11-28,3065.0,3130.0,3065.0,3095.0,64500,000680
2025-12-01,3110.0,3270.0,3100.0,3270.0,343218,000680
2025-12-02,3160.0,3425.0,3160.0,3410.0,319536,000680
2025-12-03,3410.0,3470.0,3365.0,3380.0,124628,000680
2025-12-04,3370.0,3440.0,3320.0,3400.0,191277,000680
2025-12-05,3365.0,3450.0,3365.0,3440.0,138865,000680
2025-12-08,3440.0,3445.0,3270.0,3285.0,428164,000680
2025-12-09,3265.0,3285.0,3195.0,3230.0,112688,000680
2025-12-10,3230.0,3230.0,3170.0,3185.0,89354,000680
2025-12-11,3190.0,3265.0,3170.0,3220.0,117357,000680
2025-12-12,3220.0,3350.0,3220.0,3330.0,184623,000680
2025-12-15,3320.0,3340.0,3240.0,3300.0,91780,000680
2025-12-16,3305.0,3340.0,3260.0,3290.0,162330,000680
2025-12-17,3280.0,3375.0,3270.0,3300.0,128373,000680
2025-12-18,3260.0,3370.0,3250.0,3340.0,156607,000680
2025-12-19,3340.0,3390.0,3220.0,3330.0,124997,000680
2025-12-22,3360.0,3390.0,3325.0,3335.0,74901,000680
2025-12-23,3370.0,3370.0,3240.0,3295.0,192169,000680
2025-12-24,3290.0,3315.0,3250.0,3285.0,203666,000680
2025-12-26,3300.0,3300.0,3110.0,3160.0,350941,000680
2025-12-29,3160.0,3375.0,3120.0,3340.0,313938,000680
2025-12-30,3325.0,3450.0,3325.0,3400.0,202573,000680
2026-01-02,3400.0,3525.0,3390.0,3480.0,294716,000680
2026-01-05,3480.0,3680.0,3480.0,3565.0,575652,000680
2026-01-06,3540.0,3595.0,3480.0,3530.0,250491,000680
2026-01-07,3530.0,3530.0,3440.0,3485.0,258306,000680
2026-01-08,3485.0,3485.0,3310.0,3315.0,198366,000680
2026-01-09,3360.0,3445.0,3275.0,3300.0,192360,000680
2026-01-12,3300.0,3490.0,3295.0,3430.0,283089,000680
2026-01-13,3430.0,3470.0,3370.0,3400.0,136678,000680
2026-01-14,3400.0,3505.0,3375.0,3380.0,233365,000680
2026-01-15,3380.0,3450.0,3260.0,3295.0,309948,000680
2026-01-16,3300.0,3405.0,3295.0,3350.0,235116,000680
2026-01-19,3385.0,3405.0,3320.0,3365.0,215407,000680
2026-01-20,3395.0,3740.0,3365.0,3625.0,1348510,000680
2026-01-21,3620.0,3625.0,3430.0,3470.0,512586,000680
2026-01-22,3500.0,3600.0,3415.0,3440.0,407246,000680
2026-01-23,3440.0,3550.0,3430.0,3500.0,420115,000680
2026-01-26,3510.0,3545.0,3460.0,3480.0,262213,000680
2026-01-27,3480.0,3495.0,3395.0,3445.0,357749,000680
2026-01-28,3475.0,3530.0,3420.0,3510.0,331563,000680
2026-01-29,3530.0,3575.0,3390.0,3555.0,508762,000680
2026-01-30,3570.0,3610.0,3460.0,3575.0,470185,000680
2026-02-02,3570.0,3570.0,3350.0,3370.0,376088,000680
2026-02-03,3460.0,3540.0,3405.0,3530.0,339925,000680
2026-02-04,3495.0,3555.0,3470.0,3545.0,296530,000680
2026-02-05,3545.0,3555.0,3450.0,3470.0,283910,000680
2026-02-06,3440.0,3445.0,3255.0,3440.0,308065,000680
2026-02-09,3440.0,3555.0,3425.0,3465.0,249040,000680
2026-02-10,3465.0,3505.0,3445.0,3490.0,234235,000680
2026-02-11,3490.0,3515.0,3410.0,3465.0,247506,000680
2026-02-12,3475.0,3530.0,3470.0,3505.0,195289,000680
2026-02-13,3490.0,3600.0,3430.0,3510.0,405608,000680
2026-02-19,3600.0,3695.0,3590.0,3665.0,669883,000680
2026-02-20,3670.0,3695.0,3570.0,3610.0,311195,000680
2026-02-23,3620.0,3720.0,3575.0,3645.0,339782,000680
2026-02-24,3620.0,3645.0,3560.0,3610.0,290959,000680
2026-02-25,3610.0,3720.0,3585.0,3695.0,482580,000680
2026-02-26,3730.0,3750.0,3630.0,3680.0,469816,000680
2026-02-27,3665.0,3675.0,3430.0,3435.0,747500,000680
2026-03-03,3380.0,3400.0,3265.0,3275.0,448621,000680
2026-03-04,3275.0,3275.0,2850.0,2945.0,754796,000680
2026-03-05,2975.0,3190.0,2975.0,3170.0,373002,000680
2026-03-06,3100.0,3220.0,3030.0,3210.0,193591,000680
2026-03-09,3100.0,3145.0,2965.0,3050.0,220602,000680
2026-03-10,3150.0,3160.0,3050.0,3100.0,97581,000680
2026-03-11,3110.0,3180.0,3075.0,3120.0,173540,000680
2026-03-12,3120.0,3140.0,3080.0,3120.0,81478,000680
2026-03-13,3110.0,3290.0,3070.0,3255.0,331546,000680
2026-03-16,3200.0,3270.0,3170.0,3205.0,118640,000680
2026-03-17,3250.0,3300.0,3195.0,3240.0,120057,000680
2026-03-18,3250.0,3330.0,3240.0,3320.0,139396,000680
2026-03-19,3300.0,3300.0,3190.0,3195.0,123881,000680
2026-03-20,3225.0,3290.0,3200.0,3260.0,166438,000680
2026-03-23,3185.0,3185.0,3085.0,3100.0,178903,000680
2026-03-24,3160.0,3175.0,3085.0,3160.0,125416,000680
2026-03-25,3150.0,3295.0,3150.0,3230.0,143222,000680
2026-03-26,3250.0,3300.0,3140.0,3140.0,109260,000680
2026-03-27,3165.0,3165.0,3015.0,3140.0,98294,000680
2026-03-30,3060.0,3105.0,2990.0,3060.0,94700,000680
2026-03-31,3010.0,3210.0,2995.0,3045.0,238563,000680
2026-04-01,3140.0,3150.0,3045.0,3105.0,189551,000680
2026-04-02,3140.0,3170.0,3040.0,3100.0,204129,000680
2026-04-03,3120.0,3180.0,3115.0,3145.0,62826,000680
2026-04-06,3145.0,3195.0,3090.0,3100.0,58890,000680
2026-04-07,3130.0,3160.0,3090.0,3100.0,75373,000680
2026-04-08,3170.0,3190.0,3130.0,3180.0,166296,000680
2026-04-09,3180.0,3200.0,3090.0,3110.0,81289,000680
2026-04-10,3120.0,3210.0,3115.0,3200.0,109923,000680
2026-04-13,3195.0,3250.0,3155.0,3190.0,60783,000680
2026-04-14,3250.0,3345.0,3140.0,3250.0,398571,000680
2026-04-15,3265.0,3360.0,3250.0,3285.0,201481,000680
2026-04-16,3295.0,3470.0,3295.0,3415.0,270015,000680
2026-04-17,3460.0,3555.0,3385.0,3475.0,448206,000680
2026-04-20,3475.0,3590.0,3400.0,3490.0,253846,000680
2026-04-21,3520.0,3595.0,3470.0,3510.0,266030,000680
2026-04-22,3530.0,3600.0,3510.0,3590.0,243357,000680
2026-04-23,3620.0,4100.0,3615.0,3780.0,3875116,000680
2026-04-24,3780.0,3880.0,3630.0,3860.0,985770,000680
2026-04-27,3920.0,4420.0,3885.0,4265.0,3528647,000680
2026-04-28,4405.0,4435.0,4000.0,4060.0,1486398,000680
2026-04-29,4060.0,4965.0,4060.0,4630.0,6483091,000680
2026-04-30,4690.0,4700.0,4455.0,4475.0,1367143,000680
2026-05-04,4535.0,4675.0,4200.0,4210.0,1324446,000680
2026-05-06,4240.0,4345.0,4155.0,4200.0,804388,000680
2026-05-07,4200.0,4205.0,3985.0,4155.0,606309,000680
2026-05-08,4155.0,4155.0,4025.0,4115.0,350410,000680
2026-05-11,4195.0,4195.0,3905.0,3960.0,482639,000680
2026-05-12,3960.0,3975.0,3660.0,3780.0,456834,000680
2026-05-13,3780.0,3900.0,3645.0,3670.0,400046,000680
2026-05-14,3705.0,3970.0,3705.0,3840.0,668874,000680
2026-05-15,3895.0,3980.0,3510.0,3550.0,571186,000680
2026-05-18,3580.0,4345.0,3580.0,3830.0,5041080,000680
2026-05-19,3815.0,3870.0,3715.0,3810.0,611837,000680
2026-05-20,3820.0,3900.0,3560.0,3600.0,541175,000680
2026-05-21,3775.0,3895.0,3675.0,3775.0,644016,000680
2026-05-22,3815.0,4100.0,3760.0,3945.0,782559,000680
2026-05-26,3995.0,4070.0,3785.0,3915.0,618107,000680
2026-05-27,3910.0,3910.0,3685.0,3685.0,442986,000680
2026-05-28,3690.0,3700.0,3410.0,3555.0,450160,000680
2026-05-29,3560.0,3615.0,3320.0,3335.0,382946,000680
2026-06-01,3305.0,3370.0,3200.0,3250.0,519944,000680
2026-06-02,3220.0,3240.0,3045.0,3135.0,475611,000680
2026-06-04,3110.0,3180.0,3050.0,3105.0,240768,000680
2026-06-05,3060.0,3125.0,2995.0,3035.0,260058,000680
2026-06-08,2840.0,3045.0,2815.0,2940.0,413151,000680
2026-06-09,2960.0,3145.0,2960.0,3070.0,263728,000680
2026-06-10,3060.0,3165.0,3010.0,3095.0,1,000680
2026-06-11,3075.0,3150.0,3020.0,3060.0,183575,000680
2026-06-12,3100.0,3215.0,3080.0,3165.0,186055,000680
2026-06-15,3190.0,3350.0,3165.0,3200.0,230413,000680
2026-06-16,3210.0,3280.0,3170.0,3215.0,195297,000680
2026-06-17,3180.0,3245.0,3150.0,3200.0,178691,000680
2026-06-18,3200.0,3205.0,3040.0,3050.0,205302,000680
2026-06-19,3060.0,3115.0,2910.0,3030.0,223379,000680
2026-06-22,3005.0,3040.0,2890.0,2905.0,266278,000680
2026-06-23,2920.0,2935.0,2760.0,2765.0,200427,000680
2026-06-24,2755.0,2890.0,2735.0,2765.0,200981,000680
2026-06-25,2765.0,2850.0,2730.0,2760.0,142126,000680
2026-06-26,2740.0,2740.0,2560.0,2640.0,264414,000680
2026-06-29,2650.0,2850.0,2615.0,2825.0,196560,000680
2026-06-30,2840.0,2900.0,2740.0,2840.0,191264,000680
2026-07-01,2865.0,3015.0,2825.0,2990.0,295083,000680
2026-07-02,2960.0,3000.0,2865.0,2920.0,274143,000680
2026-07-03,2905.0,2990.0,2875.0,2985.0,142374,000680
2026-07-06,2985.0,3100.0,2950.0,3010.0,126850,000680
2026-07-07,3000.0,3030.0,2890.0,2920.0,172623,000680
2026-07-08,2915.0,2925.0,2810.0,2825.0,285760,000680
2026-07-09,2825.0,2865.0,2735.0,2790.0,138177,000680
2026-07-10,2850.0,2995.0,2800.0,2960.0,150989,000680
2026-07-13,2985.0,3000.0,2810.0,2820.0,186003,000680
2026-07-14,2805.0,2900.0,2755.0,2805.0,173576,000680
2026-07-15,2825.0,2910.0,2825.0,2885.0,72823,000680
2026-07-16,2885.0,2960.0,2830.0,2850.0,86201,000680
2026-07-20,2880.0,2890.0,2715.0,2720.0,104668,000680
2026-07-21,2700.0,2790.0,2675.0,2790.0,199218,000680
2026-07-22,2840.0,2910.0,2800.0,2855.0,157552,000680
2026-07-23,2905.0,2960.0,2850.0,2935.0,129293,000680
